modelo,vector_size,window,epochs,sg,min_count,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,params
ExtraTrees,128,3,20,1,1,0.6273679504375039,0.00489591352114901,0.6233886276909849,0.003420952496914902,0.9914836727727842,0.006809177894957148,0.7654669084700724,0.0028948240630695676,0.7248737894900705,0.01729308167011834,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,128,3,20,1,1,0.6280215452087458,0.006213117844112017,0.6233108189075871,0.00396688193255313,0.9946780065991581,0.005319155781134261,0.7663638740274736,0.003484309532342749,0.7239305213919545,0.016171556306501054,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,128,3,20,1,1,0.6737476315173192,0.019200912180215482,0.6596963797972719,0.011368233731630992,0.9669956764136991,0.015552080613374507,0.7842962238367412,0.012435563683632996,0.7667429120404986,0.02036129543177032,"{'model__max_depth': 6, 'model__n_estimators': 50}"
ExtraTrees,128,3,20,1,1,0.6704785931745121,0.013042840662038873,0.6564742880485517,0.007213523730065076,0.9707162362043462,0.013077716726577409,0.7832351584492857,0.00871424897574572,0.7702583157788958,0.021526871943998122,"{'model__max_depth': 6, 'model__n_estimators': 100}"
RandomForest,128,5,20,1,1,0.6740744289029401,0.015398127734919113,0.6625233294616728,0.008968476641748458,0.9552821708954375,0.016515121841668715,0.782371252231467,0.010369066348410349,0.7345968541152544,0.017200956635626086,"{'model__max_depth': 3, 'model__n_estimators': 50}"
RandomForest,128,5,20,1,1,0.6698260628898682,0.01487482415800933,0.6592035209533578,0.007828906673564737,0.9558140857890546,0.017341239620785553,0.7802381701725511,0.01032261101265232,0.7349928107077107,0.01571967371966299,"{'model__max_depth': 3, 'model__n_estimators': 100}"
RandomForest,128,5,20,1,1,0.7184826808030487,0.019559867551659345,0.714951231152097,0.011872307306774514,0.8998919103424736,0.02728212413539376,0.7966769508339269,0.015324383442382126,0.7896429120591348,0.018468075501070234,"{'model__max_depth': 6, 'model__n_estimators': 50}"
RandomForest,128,5,20,1,1,0.7165240254625195,0.020091630603953223,0.7116308228479153,0.010910308583360395,0.9041614518147684,0.028266119839748072,0.7962975588415799,0.015962674084022847,0.7915698512203584,0.018435107078573095,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,128,5,20,1,1,0.7191447914670754,0.020565535858333768,0.72667174131232,0.013783756076864,0.8690266241893276,0.023754022970686583,0.7914006487990938,0.01604658071326211,0.7834542866208196,0.022020321696382954,"{'model__max_depth': 3, 'model__n_estimators': 50}"
LightGBM,128,5,20,1,1,0.7325349683847481,0.02759324281026236,0.7493750245847264,0.020798833997952744,0.8477358061212878,0.03048239082177362,0.795322495787927,0.021808774173820378,0.7982034080981217,0.022280810732996377,"{'model__max_depth': 3, 'model__n_estimators': 100}"
LightGBM,128,5,20,1,1,0.7482074045687764,0.017929184428301954,0.7680614764510636,0.01664536110553041,0.845064853794516,0.016600508572933284,0.8045981910534797,0.013220469732204327,0.8116818744715093,0.024554206861348755,"{'model__max_depth': 3, 'model__n_estimators': 200}"
LightGBM,128,5,20,1,1,0.7602978433501522,0.024439661584743387,0.7745471756542379,0.02074451839103781,0.8599698486744796,0.02216992425325784,0.8148704029499239,0.01827379138445494,0.8188569938640752,0.020516398757312454,"{'model__max_depth': 6, 'model__n_estimators': 50}"
LightGBM,128,5,20,1,1,0.7586553405292628,0.022650207368489335,0.7823353969953477,0.02285205909939575,0.8413357606098533,0.021853117031021677,0.8105108161161312,0.016961400129403517,0.8258603598125864,0.01889972325830237,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,128,5,20,1,1,0.7671488790956121,0.023578392205204975,0.79180557467765,0.022769707747888793,0.842391057003072,0.020766175786751394,0.816141003874592,0.018145796694413532,0.8328592250976538,0.018706846529555878,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,128,5,20,1,1,0.7540791126439718,0.023911975961408045,0.7771218645898383,0.023948992534508252,0.8413386050745248,0.02439920531559748,0.807616324965203,0.01753789020436101,0.8211149645394393,0.023332125166325258,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,128,5,20,1,1,0.7638745183198143,0.02856090641443352,0.7889436944059615,0.029497902613226865,0.8413357606098533,0.021290505497649985,0.8139835717873712,0.020502798420642825,0.8293100450124685,0.0234904952137196,"{'model__max_depth': 9, 'model__n_estimators': 100}"
LightGBM,128,5,20,1,1,0.7632283749547593,0.02491976758487069,0.789020905357876,0.0279037035606058,0.8397286380703152,0.01650275081456892,0.8132894435213114,0.01735768943252129,0.8342871435269149,0.020859745785836138,"{'model__max_depth': 9, 'model__n_estimators': 200}"
ExtraTrees,128,5,20,1,1,0.6263896872538375,0.005358858663817106,0.6224295804309876,0.003293372739694946,0.993614176811924,0.005728376858788768,0.7653836696546492,0.00314340757926148,0.7261444837909592,0.01938684285496295,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,128,5,20,1,1,0.627369014924102,0.005441342818871267,0.6228095979491337,0.0035537426190106044,0.9952099214927751,0.00372382036269053,0.7661462512478838,0.0029572259417794053,0.7288092639616057,0.018460589951637997,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,128,5,20,1,1,0.6750569500329991,0.017515195108996743,0.6616866810422939,0.011468142989543332,0.9627289794060758,0.013663139929942256,0.7842549643043609,0.010711012968925354,0.7712390895069939,0.023242956266585523,"{'model__max_depth': 6, 'model__n_estimators': 50}"
ExtraTrees,128,5,20,1,1,0.6730929722594794,0.014263480159329621,0.6595836326059179,0.008497484197647889,0.9653942428035045,0.017993509755217255,0.7836426883364773,0.009605656944685617,0.7760538626144874,0.021181076852065456,"{'model__max_depth': 6, 'model__n_estimators': 100}"
RandomForest,160,3,20,1,1,0.6606874454450619,0.015919951409614667,0.6515069238704372,0.008715472628479713,0.9606041642962794,0.017343016245267566,0.7763923240230628,0.010911216213384714,0.7284192768556481,0.017151285930609897,"{'model__max_depth': 3, 'model__n_estimators': 50}"
RandomForest,160,3,20,1,1,0.6665644759532479,0.013646914311006609,0.6560730006512523,0.008650124700003549,0.9595431789737173,0.01581649253383818,0.7792422772141353,0.008844984949885842,0.7324127766238855,0.01787965421477023,"{'model__max_depth': 3, 'model__n_estimators': 100}"
RandomForest,160,3,20,1,1,0.7073864725043112,0.028952307994138636,0.7053426406157253,0.020326715844562825,0.8988366139492546,0.026813011696407405,0.7902775354315061,0.020488190453441066,0.7812778662128141,0.021294079130302315,"{'model__max_depth': 6, 'model__n_estimators': 50}"
RandomForest,160,3,20,1,1,0.7145674990951865,0.021510003776458893,0.7103527193255823,0.014517583700952772,0.9031004664922062,0.025586984120250414,0.7950670074236919,0.015929850424714242,0.7873495668740411,0.020872505261763093,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,160,3,20,1,1,0.7188201230546507,0.028411598460522894,0.727609893754771,0.019084956609378124,0.8658237569689383,0.03029208896104937,0.7905797163820468,0.021783308690362404,0.7796568043378925,0.022744563661842892,"{'model__max_depth': 3, 'model__n_estimators': 50}"
LightGBM,160,3,20,1,1,0.7276425879798174,0.024688803058945278,0.7490963449083117,0.019861689410112866,0.8365428376379566,0.025359059814067955,0.7902229443333293,0.01899345122093825,0.7958478996514997,0.0188890181290087,"{'model__max_depth': 3, 'model__n_estimators': 100}"
LightGBM,160,3,20,1,1,0.7469108598922739,0.022863062409006353,0.770433888216475,0.019266439288230866,0.8370832859255888,0.020500636272550173,0.8022723907755381,0.017527801637142727,0.8089136157065271,0.01957626438656523,"{'model__max_depth': 3, 'model__n_estimators': 200}"
LightGBM,160,3,20,1,1,0.7495284324370356,0.03104433419018406,0.7649370034343916,0.026371551866025748,0.8551797701672544,0.02771163864018015,0.8073012320192575,0.023210365655978272,0.8108800292594577,0.024269341413140588,"{'model__max_depth': 6, 'model__n_estimators': 50}"
LightGBM,160,3,20,1,1,0.7518011113240084,0.03054229393795642,0.7747902672008716,0.02685027049152675,0.8402804642166343,0.02563277924289281,0.8060064549230406,0.022985798124302393,0.8165366916941746,0.024371351603538236,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,160,3,20,1,1,0.7563773392092993,0.03399203277597189,0.7834045356920877,0.03034349055075213,0.8344208669928319,0.03189788428134214,0.807772613561629,0.026325849900432956,0.8215605728610053,0.026056498831449233,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,160,3,20,1,1,0.749841391496881,0.0271061353937023,0.7724950008201109,0.021872874287784352,0.839731482534987,0.02438096252566329,0.8045961811821435,0.021046893669957753,0.8135273089432513,0.02285438728505735,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,160,3,20,1,1,0.74722914138511,0.026701374734326717,0.7742897852781019,0.024302447960103068,0.8306832404141542,0.023799482245060552,0.8012867683181559,0.020159002128130748,0.8198079159057456,0.023387507968354822,"{'model__max_depth': 9, 'model__n_estimators': 100}"
LightGBM,160,3,20,1,1,0.755063762747227,0.024609705313737556,0.7822570162316832,0.022645029725190002,0.8333257480942088,0.03004404917176228,0.8066196137490177,0.019586219394706724,0.8234726571792189,0.02354211346187602,"{'model__max_depth': 9, 'model__n_estimators': 200}"
ExtraTrees,160,3,20,1,1,0.6276968767963211,0.008634490964609644,0.6228589842187445,0.0050541433898684315,0.9962765957446809,0.004787234042553195,0.7665010744613729,0.004904621908766031,0.7159011582314967,0.027301178799514342,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,160,3,20,1,1,0.6263907517404356,0.007458796445899677,0.6219414424670427,0.004335930719435593,0.9968085106382979,0.004875080526548769,0.765964414157758,0.004367895404805929,0.7287863198556728,0.02449092253164819,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,160,3,20,1,1,0.6721200315088034,0.014525004509095113,0.6588988731779784,0.009544591340520565,0.9654027761975197,0.013275175133445097,0.7831775395854664,0.008968512834622583,0.7728068372171653,0.023161407297888275,"{'model__max_depth': 6, 'model__n_estimators': 50}"
ExtraTrees,160,3,20,1,1,0.6701571182218816,0.011001895601858956,0.6571595991376339,0.006445885109353317,0.9664666059847538,0.011885100979196634,0.7823264819064001,0.007306365109798793,0.7757835243234099,0.023326826052583224,"{'model__max_depth': 6, 'model__n_estimators': 100}"
RandomForest,160,5,20,1,1,0.6698281918630645,0.018011371181207273,0.6584705378586924,0.010757594755337344,0.9595488679030606,0.022590123283946908,0.7808936916428953,0.012326068363389881,0.7417286972121686,0.018762009236876848,"{'model__max_depth': 3, 'model__n_estimators': 50}"
RandomForest,160,5,20,1,1,0.6701624406548723,0.017099265552435173,0.6588755773073359,0.010990853294238004,0.9590197974741154,0.01811458663001388,0.7810183546139091,0.010917134599749398,0.7416429253192587,0.016928225113901456,"{'model__max_depth': 3, 'model__n_estimators': 100}"
RandomForest,160,5,20,1,1,0.7184890677226374,0.02812522707041713,0.7157777765338531,0.018956427502456623,0.8977670952326771,0.030336608319128384,0.7963386570003834,0.020835601467719914,0.7870177951751753,0.020086045569885854,"{'model__max_depth': 6, 'model__n_estimators': 50}"
RandomForest,160,5,20,1,1,0.7175118690255691,0.02472630396217439,0.7131884242504752,0.016055321533093716,0.9025543292752305,0.030358521968588573,0.7965946756950893,0.0188651297538096,0.7900891870331175,0.020156312987945423,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,160,5,20,1,1,0.7194801047454813,0.023732697646457836,0.7302226525409379,0.01744417825894936,0.8610336784617136,0.023943284542470793,0.7901165242026502,0.017692790387563058,0.7907550579411093,0.024680245340252514,"{'model__max_depth': 3, 'model__n_estimators': 50}"
LightGBM,160,5,20,1,1,0.7296001788337485,0.02495022406650705,0.749995867637042,0.019301181378109895,0.8392024121060416,0.026879820913566565,0.7919111493336174,0.019437159157113963,0.8014217603516354,0.022128786252146943,"{'model__max_depth': 3, 'model__n_estimators': 100}"
LightGBM,160,5,20,1,1,0.7446211492197313,0.02800701332561984,0.76614848413483,0.021536786593459603,0.8402804642166345,0.026501107983688793,0.801400106492672,0.021969127711319356,0.812601046963947,0.021290348603004286,"{'model__max_depth': 3, 'model__n_estimators': 200}"
LightGBM,160,5,20,1,1,0.7442879649145218,0.027192696936614524,0.7629659747762166,0.019762191013881075,0.8461343725110935,0.03137368984801251,0.8021983385925463,0.021980841374217103,0.8126625011349905,0.02399793416549422,"{'model__max_depth': 6, 'model__n_estimators': 50}"
LightGBM,160,5,20,1,1,0.7560398969576972,0.02808843600984783,0.7790602598021806,0.02355037083680093,0.841349982933212,0.027317653607502743,0.8088026063219745,0.021708724625927114,0.8202951780518205,0.021283844316615137,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,160,5,20,1,1,0.7553926891060441,0.02261508301390201,0.7807262881076984,0.023077931317306098,0.8370690636022301,0.019600838469282456,0.8076857953770638,0.016633049239581647,0.8258395750851892,0.019984943625939215,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,160,5,20,1,1,0.7547422877945966,0.03129643532680385,0.7750628921038036,0.02294619522660909,0.8456053020821482,0.02943936136012192,0.8087137270325158,0.024676797011755982,0.8214915434442087,0.02409975674037494,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,160,5,20,1,1,0.7560441549040897,0.03024572137268335,0.780540839911789,0.026433368022145246,0.8386790306064398,0.02641571565954976,0.8083685688559287,0.023156254025084488,0.8283994407558011,0.02315691369129381,"{'model__max_depth': 9, 'model__n_estimators': 100}"
LightGBM,160,5,20,1,1,0.7524515126354558,0.026675328078083576,0.7819555978512059,0.02695814863550929,0.8285527363750143,0.027266312529364466,0.8041759684785493,0.020162183901576515,0.8282899221811831,0.024123143908433255,"{'model__max_depth': 9, 'model__n_estimators': 200}"
ExtraTrees,160,5,20,1,1,0.6254103595835728,0.007330144761029183,0.621654161522079,0.00451285208139323,0.9946780065991581,0.004757599094390145,0.7651124370702813,0.004089013855905499,0.7239930863465065,0.019105612807438548,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,160,5,20,1,1,0.6237763726554683,0.005901050945020749,0.6204543741015547,0.0037560811424386014,0.9957418363863921,0.0039812558694708915,0.7645187770714006,0.003301395268646109,0.728350923510696,0.02101013434959517,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,160,5,20,1,1,0.6724425709480318,0.016708807194488594,0.6590935749001715,0.009474810887703891,0.9654056206621915,0.019199204370068036,0.7833070245662672,0.011159517119212484,0.7714425352747245,0.02557205934684424,"{'model__max_depth': 6, 'model__n_estimators': 50}"
