modelo,vector_size,window,epochs,sg,min_count,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,params
LightGBM,128,5,20,1,1,0.7093429988716442,0.019776263646512856,0.7272774204200759,0.015820980652896603,0.8424052793264307,0.02708073244303438,0.7803722218242367,0.015717351230627712,0.7627246074748141,0.025298190500073033,"{'model__max_depth': 3, 'model__n_estimators': 50}"
LightGBM,128,5,20,1,1,0.7175065465925784,0.020902171669140393,0.7432202690659364,0.0173018178631892,0.8248463989077255,0.028449345527247354,0.781626874777278,0.017032475158572483,0.7740305812403661,0.02462209141975358,"{'model__max_depth': 3, 'model__n_estimators': 100}"
LightGBM,128,5,20,1,1,0.7250260799216537,0.021174935975907833,0.7536606978000764,0.017673846587796485,0.8200477870064853,0.02236915375520502,0.7852997851175777,0.016517125113070363,0.7840768203613724,0.0239957836265605,"{'model__max_depth': 3, 'model__n_estimators': 200}"
LightGBM,128,5,20,1,1,0.7328468629579954,0.021404569065143677,0.7573779697753114,0.016454298858875737,0.8306832404141542,0.02105084991729713,0.7922560146223072,0.016718851187286388,0.7915450488537313,0.0234911617560649,"{'model__max_depth': 6, 'model__n_estimators': 50}"
LightGBM,128,5,20,1,1,0.7384024185135509,0.01808869080909668,0.7668373857185375,0.015160035001956831,0.8242917282967346,0.016728769515531598,0.7944579056976165,0.014036810468746311,0.7947528190382934,0.020956230336811217,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,128,5,20,1,1,0.7439526516361159,0.017499916989082574,0.7732046492512985,0.01605876486139319,0.8248179542610081,0.018931535653244864,0.7980306600827516,0.01362630098036364,0.7972702909022391,0.021944267903976973,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,128,5,20,1,1,0.7315503182814929,0.022742392850268994,0.7585236452396059,0.018430645811987185,0.8253555580839687,0.024153132572029105,0.7903735782235496,0.017921403691083658,0.7923684186740527,0.023954284933530617,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,128,5,20,1,1,0.7387356028187606,0.021488278190917528,0.766925525991092,0.020084243577339265,0.8253498691546252,0.019913105581587435,0.7948999964091691,0.016321936324171137,0.7981456742972648,0.024673611491576,"{'model__max_depth': 9, 'model__n_estimators': 100}"
LightGBM,128,5,20,1,1,0.738411998892934,0.016068455662771503,0.7702785606296836,0.01705682339415813,0.8179059051086585,0.014672453809975875,0.793230337221096,0.011711946496895932,0.7996907008279649,0.025688117177942834,"{'model__max_depth': 9, 'model__n_estimators': 200}"
ExtraTrees,128,5,20,1,1,0.6126716484639457,0.002926653696685455,0.6131452368063866,0.0019929949416409125,0.9983985663898054,0.002446241271461931,0.7597219628540794,0.0021029302997004327,0.7072876144051307,0.022108779764440135,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,128,5,20,1,1,0.6136520406208085,0.002783550224825033,0.6136006102125796,0.0020342960431574786,0.9994652406417112,0.0016042780748663165,0.7603799552352204,0.0018839437262565659,0.7142746872753973,0.025747763247769177,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,128,5,20,1,1,0.6665602180068554,0.015017207096637442,0.6553091100586796,0.01007316952550519,0.963258049835021,0.013351276331187344,0.7799292092988177,0.009280825701210277,0.7481947413128527,0.025580891988713193,"{'model__max_depth': 6, 'model__n_estimators': 50}"
ExtraTrees,128,5,20,1,1,0.6583945413127249,0.017395586760222976,0.6486031053881873,0.011492485113673881,0.9675105245192854,0.014397239320437903,0.7765229437544632,0.01060320994047135,0.7528773858762772,0.02665959917755257,"{'model__max_depth': 6, 'model__n_estimators': 100}"
RandomForest,160,3,20,1,1,0.6688509931659962,0.022959930558846185,0.6574270533246243,0.013585398254930341,0.9611332347252247,0.022087282645712986,0.7807109492049797,0.015045842540357016,0.7298604079063622,0.027266467118967026,"{'model__max_depth': 3, 'model__n_estimators': 50}"
RandomForest,160,3,20,1,1,0.6649262310787508,0.017639944149313386,0.654990018846914,0.010389621092241823,0.9590027306860847,0.02261542632596416,0.7782620447151645,0.012166087664696663,0.7315858525394187,0.025920587187385206,"{'model__max_depth': 3, 'model__n_estimators': 100}"
RandomForest,160,3,20,1,1,0.7201166677311533,0.0327192185402672,0.7251881000474486,0.023125406714460655,0.8759472067356924,0.031076111233559685,0.7933211832464515,0.024247874302541137,0.7750230627096978,0.02468190601388499,"{'model__max_depth': 6, 'model__n_estimators': 50}"
RandomForest,160,3,20,1,1,0.7139075174043559,0.027280443328928154,0.7175942258205374,0.018785323796692843,0.880196836955285,0.029757175984352773,0.7904551827772236,0.02052929475236643,0.7758274627136907,0.0252009958328193,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,160,3,20,1,1,0.7054182367843989,0.019252609136878717,0.7226868787325248,0.012804935499657858,0.8434662646489931,0.025577452425808927,0.7782732543304235,0.015675955638201435,0.7631114013946976,0.023741181648219038,"{'model__max_depth': 3, 'model__n_estimators': 50}"
LightGBM,160,3,20,1,1,0.723381448127568,0.021299012502150626,0.7463338124201455,0.01673312758614008,0.8322988963477073,0.02990139105014911,0.7866820225015428,0.017358166314777056,0.7782857487668976,0.026123195489552997,"{'model__max_depth': 3, 'model__n_estimators': 100}"
LightGBM,160,3,20,1,1,0.733507909135424,0.02493287984788761,0.7603348030115245,0.023353959048976795,0.8269683695528502,0.023318498938510162,0.7919974158438431,0.01841438440321529,0.7886973172610316,0.025451373764886355,"{'model__max_depth': 3, 'model__n_estimators': 200}"
LightGBM,160,3,20,1,1,0.7322007195929403,0.018139496434403407,0.7567232610892498,0.017297090304399205,0.8312236887017864,0.023444295420604472,0.7919520427385546,0.013941418014819941,0.797445192460912,0.01965864492485651,"{'model__max_depth': 6, 'model__n_estimators': 50}"
LightGBM,160,3,20,1,1,0.7446083753805539,0.021145998808668142,0.772242570760247,0.022647019916075904,0.8290903401979748,0.021113180578176037,0.7993471995665138,0.01528751109841626,0.8033654126165626,0.023310575460508583,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,160,3,20,1,1,0.7482052755955803,0.02445465588794996,0.7789166662254171,0.02705725005057087,0.8248350210490386,0.01879567693782572,0.8008904715874822,0.017096002465041095,0.8060727390265529,0.02691769449864641,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,160,3,20,1,1,0.7400374699282536,0.016569352781205506,0.7647616934781418,0.01563038007630285,0.8328023665946068,0.02456212620428051,0.7970655313848702,0.013630021396436034,0.8026574163049593,0.019133964013789577,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,160,3,20,1,1,0.7442741265887463,0.023339299770665227,0.7758062085157504,0.01957496495786195,0.8205512572533851,0.027711796303768105,0.7973109731923659,0.019145262943047442,0.8063997481411074,0.025312184289798808,"{'model__max_depth': 9, 'model__n_estimators': 100}"
LightGBM,160,3,20,1,1,0.7485278150348087,0.01514874748699062,0.7806796659430743,0.01930142006275838,0.8216264648993059,0.015572769704293046,0.8003730694659327,0.010279340340411823,0.8069092366934761,0.02364686935908658,"{'model__max_depth': 9, 'model__n_estimators': 200}"
ExtraTrees,160,3,20,1,1,0.6133241787485895,0.002630817627981693,0.6134731045107799,0.001662833241792093,0.9989361702127659,0.0031914893617021154,0.7601280400863265,0.0018063094060921257,0.7093559090984447,0.020318402442447935,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,160,3,20,1,1,0.6136509761342104,0.001471074262819554,0.6135253667156331,0.001344466379633625,1.0,0.0,0.760477256157837,0.0010337263865762539,0.7121853177768193,0.02239041603348767,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,160,3,20,1,1,0.6534936450150093,0.01564635636195414,0.6455133179162806,0.009865108102957449,0.9653942428035043,0.013709789763753743,0.7736435175489808,0.009686934722394574,0.7451697561404501,0.021301686776812077,"{'model__max_depth': 6, 'model__n_estimators': 50}"
ExtraTrees,160,3,20,1,1,0.6593728044963914,0.01401742919992847,0.6493323048536295,0.008781527096008228,0.9669928319490273,0.014222557740701549,0.776897581999921,0.00899126737995134,0.7483894017928335,0.022223201660857523,"{'model__max_depth': 6, 'model__n_estimators': 100}"
RandomForest,160,5,20,1,1,0.6659044942624172,0.025726818656613065,0.6569941308770366,0.014438276921959673,0.9526169074980089,0.02265025553212459,0.7776419027904955,0.01729540399110747,0.7366418215446148,0.02800622927254152,"{'model__max_depth': 3, 'model__n_estimators': 50}"
RandomForest,160,5,20,1,1,0.6639511613548785,0.02398550866901048,0.6538085834349101,0.013993670534509246,0.9611332347252247,0.019225577427351877,0.7782035280049209,0.015587496850579148,0.7385015919805559,0.02636153146161496,"{'model__max_depth': 3, 'model__n_estimators': 100}"
RandomForest,160,5,20,1,1,0.7096570224180878,0.03188085903048968,0.7191720987036694,0.02164974582904323,0.8642365456821025,0.034823665755355684,0.7848738384329412,0.02453202496060009,0.7765525401956767,0.023763304773962705,"{'model__max_depth': 6, 'model__n_estimators': 50}"
RandomForest,160,5,20,1,1,0.7148857805880224,0.024605704677203598,0.72138455967129,0.016777791283039654,0.8722067356923426,0.02789285610519872,0.7895047019817271,0.01878718792289038,0.7780607988502999,0.02289025402053746,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,160,5,20,1,1,0.7126120372144514,0.022417694913809412,0.7320674284819555,0.017540435466314657,0.838664808283081,0.022066723527804203,0.7816280781832616,0.01699834686655907,0.7677677075157506,0.026036164446336947,"{'model__max_depth': 3, 'model__n_estimators': 50}"
LightGBM,160,5,20,1,1,0.7175097400523727,0.031678846112645834,0.7432238984228491,0.02335542518604708,0.8243059506200933,0.027712097029976443,0.7816125888943524,0.024504166449595025,0.7803789937017289,0.02601458039819803,"{'model__max_depth': 3, 'model__n_estimators': 100}"
LightGBM,160,5,20,1,1,0.7237082455131889,0.02294712018904937,0.7517385462602376,0.019293713811195497,0.8211002389350324,0.023154617541748714,0.7847235344275332,0.01764905940899204,0.7926213597881324,0.027579603639009083,"{'model__max_depth': 3, 'model__n_estimators': 200}"
LightGBM,160,5,20,1,1,0.7344925592386792,0.023316406193193005,0.7601178543428213,0.018880036323745332,0.8290761178746159,0.026153100908975165,0.7929063079947354,0.01863178554132899,0.7948421490441473,0.02519001384509365,"{'model__max_depth': 6, 'model__n_estimators': 50}"
LightGBM,160,5,20,1,1,0.7367726895318388,0.023578960821279547,0.7645238680960906,0.019628039199118867,0.825349869154625,0.02254437356095091,0.7936426505158881,0.01832379752957532,0.8022376474999364,0.024971897854543006,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,160,5,20,1,1,0.7420025121883715,0.025771109210887395,0.7716061860963017,0.02374755170583599,0.8237541244737739,0.01977977596391129,0.7966894323523085,0.01933041134723263,0.8046494349015759,0.02762051795364921,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,160,5,20,1,1,0.7348150986779076,0.028728583138600685,0.7608093202112569,0.02570104759004593,0.8290732734099443,0.026147851769074013,0.7932184208839794,0.021658294908664385,0.7992445888202142,0.02741621169136372,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,160,5,20,1,1,0.7387260224393775,0.028694845455653976,0.7698916029933125,0.02242206758912734,0.8189498236431904,0.028710640482734175,0.7935241225257275,0.023196367093630498,0.8055131838851082,0.029302009607443613,"{'model__max_depth': 9, 'model__n_estimators': 100}"
LightGBM,160,5,20,1,1,0.7433054437844627,0.027052462559331258,0.7726514556524314,0.022594621308189077,0.824288883832063,0.021212674387087342,0.7975737700063099,0.020830717365736686,0.8050858534064111,0.02984428370141117,"{'model__max_depth': 9, 'model__n_estimators': 200}"
ExtraTrees,160,5,20,1,1,0.6146303038044751,0.003306372142005843,0.6142772956177005,0.002214591321744708,0.9989333257480941,0.0021333579853394296,0.7607449689150627,0.0021451131811176297,0.7021022902190491,0.022333561039042413,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,160,5,20,1,1,0.6133241787485895,0.00218752617509504,0.613397862161899,0.0016029858745106147,0.9994652406417112,0.0016042780748663165,0.7602249432898807,0.0016057451634703566,0.7193375706471276,0.024581020007361218,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,160,5,20,1,1,0.6593813203891763,0.019778157097092186,0.6489741631562691,0.013587587968796373,0.9696580953464558,0.013454053594094215,0.7774520615394395,0.0113577998937152,0.7477716025808763,0.02602563416383482,"{'model__max_depth': 6, 'model__n_estimators': 50}"
ExtraTrees,160,5,20,1,1,0.6580698729003002,0.018420288497728247,0.6480821125085471,0.012181578149457428,0.9691148025941517,0.014435268946593086,0.7766579109632155,0.011034981237554458,0.752069279378029,0.024776856646189872,"{'model__max_depth': 6, 'model__n_estimators': 100}"
