modelo,vector_size,window,epochs,sg,min_count,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,params
LightGBM,128,3,20,1,1,0.7881004322708358,0.025929168400992256,0.7698022017798805,0.05344310256839043,0.6382913165266106,0.04321681338942932,0.6962675399116389,0.033995872178110384,0.8288059494399687,0.023341170033285192,"{'model__max_depth': 9, 'model__n_estimators': 200}"
ExtraTrees,128,3,20,1,1,0.6594715792025209,0.020776222974335283,0.8227106227106227,0.14074317008437093,0.13478991596638654,0.04219245266178305,0.2296162250674565,0.0656972648154821,0.7293048647577088,0.03206170170446846,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,128,3,20,1,1,0.6585686583444431,0.022637705141728665,0.8163603063603062,0.16204025391399637,0.13123249299719889,0.046727399355500694,0.22403943603374682,0.07286593478727821,0.7256496077749836,0.033064776566680845,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,128,3,20,1,1,0.7206459823051751,0.01849508365113293,0.815929704199997,0.06456090832741751,0.34752100840336136,0.05457014898700741,0.48388418463920385,0.05485954438762428,0.7764208744959953,0.022922725935819194,"{'model__max_depth': 6, 'model__n_estimators': 50}"
ExtraTrees,128,3,20,1,1,0.7206439623479983,0.021452376595109353,0.8249973542637592,0.059404730854321124,0.3416666666666667,0.06317918477515819,0.4785756190344002,0.06748041437646062,0.7796956948441072,0.021364352638203545,"{'model__max_depth': 6, 'model__n_estimators': 100}"
RandomForest,128,5,20,1,1,0.7179351997737647,0.021383527420510067,0.7800665510856285,0.04982524877454744,0.3606302521008403,0.04609185819209047,0.49189201243274805,0.049803059610920776,0.7508438204965685,0.0231264430950979,"{'model__max_depth': 3, 'model__n_estimators': 50}"
RandomForest,128,5,20,1,1,0.722886114814366,0.019264450946316267,0.7906260660981906,0.04401650916098247,0.3700560224089636,0.04550169060390652,0.5027370209722882,0.04675077764194245,0.7550665084609957,0.026831996584045347,"{'model__max_depth': 3, 'model__n_estimators': 100}"
RandomForest,128,5,20,1,1,0.7512139942633216,0.02136537495510827,0.797337501927564,0.04528559411688741,0.46452380952380956,0.04105806495727821,0.5863197885765008,0.040820470910634114,0.8064924167064478,0.013562572570861773,"{'model__max_depth': 6, 'model__n_estimators': 50}"
RandomForest,128,5,20,1,1,0.7480628610673453,0.02051259342339136,0.7931505990138782,0.045644213762026244,0.45740896358543426,0.03869732692178384,0.5795859378263118,0.039590129497570244,0.8083399598070479,0.015464176136738762,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,128,5,20,1,1,0.7417686745041004,0.020689456127196647,0.7286211709803434,0.04694125544009678,0.5153221288515406,0.0317484606639324,0.6028820922788383,0.0309811835763542,0.8011454639509459,0.02006477918020425,"{'model__max_depth': 3, 'model__n_estimators': 50}"
LightGBM,128,5,20,1,1,0.7606633539368965,0.022044908312005413,0.7373693576675793,0.043583942234511674,0.5791176470588235,0.03921265744605923,0.6477910654512953,0.03316159232546488,0.8124047287909134,0.019765029631214626,"{'model__max_depth': 3, 'model__n_estimators': 100}"
LightGBM,128,5,20,1,1,0.7687734820021814,0.019626316920000247,0.7366493157558452,0.038686502579902714,0.6134453781512604,0.034565701482961,0.6686095388061036,0.0285635061390695,0.8191163410249322,0.019432954944330547,"{'model__max_depth': 3, 'model__n_estimators': 200}"
LightGBM,128,5,20,1,1,0.7768775501959359,0.013385408820588775,0.7529754447776504,0.022613228893450976,0.6170168067226891,0.04642933190753283,0.6770494817516414,0.028090417865272704,0.8271303161061315,0.02283562761129094,"{'model__max_depth': 6, 'model__n_estimators': 50}"
LightGBM,128,5,20,1,1,0.7782228416757564,0.015404599350793467,0.7483126831086295,0.025563310868341373,0.6299859943977593,0.04326767590115772,0.6830818974831525,0.028056669873736197,0.8313523658696524,0.022907183310424028,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,128,5,20,1,1,0.7881327515856664,0.01872775286788897,0.7624994070108292,0.028611307177584012,0.6453781512605042,0.0563621003939601,0.6975097817637443,0.03492077366139371,0.8320084119546476,0.023642733159657106,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,128,5,20,1,1,0.7813800347432636,0.013619407539476042,0.7527343331015142,0.02598827157358267,0.6347619047619046,0.02810864006140421,0.6882837206264674,0.020876593922872114,0.8309675385017012,0.01926389600207225,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,128,5,20,1,1,0.7849755585181595,0.0133144048873812,0.7587658270298145,0.02998134457701135,0.6406862745098041,0.03978529153190555,0.6935095547639104,0.022358440084605195,0.8320614059651155,0.021006041921568745,"{'model__max_depth': 9, 'model__n_estimators': 100}"
LightGBM,128,5,20,1,1,0.7822768957298105,0.014243340128015267,0.7516889859191827,0.022088590122380743,0.6406582633053222,0.048265266310462504,0.690444637189443,0.02849971128834586,0.8317816939533669,0.024164541699470816,"{'model__max_depth': 9, 'model__n_estimators': 200}"
ExtraTrees,128,5,20,1,1,0.6531713327677453,0.01601996556844213,0.8429852092352093,0.13759707810187186,0.10878151260504201,0.031864456505890044,0.19159018400953884,0.05184255061984712,0.7328183152029456,0.02766819375578817,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,128,5,20,1,1,0.6536258231325496,0.015211157928251446,0.8527904040404041,0.12483744212650341,0.10760504201680672,0.032165538826061574,0.1900394416253525,0.05216534643367562,0.738136566696921,0.02998566802847592,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,128,5,20,1,1,0.722447784106977,0.021717850719818556,0.8127164398495088,0.037242979287959894,0.35347338935574224,0.06759669530000909,0.48825538657429524,0.07059667946863456,0.7781377638329212,0.02519028040363492,"{'model__max_depth': 6, 'model__n_estimators': 50}"
ExtraTrees,128,5,20,1,1,0.722447784106977,0.02017577932599438,0.8172180106322717,0.03826542662111554,0.3498879551820728,0.060569584187403686,0.48650486009298327,0.06422479915992065,0.7842442523396749,0.022913080346100644,"{'model__max_depth': 6, 'model__n_estimators': 100}"
RandomForest,160,3,20,1,1,0.7147921464064961,0.02149975702926043,0.7943953130795236,0.06389376900440218,0.34054621848739497,0.04596617531790524,0.474743143187039,0.04985186912587606,0.7601520788681494,0.028495687965285364,"{'model__max_depth': 3, 'model__n_estimators': 50}"
RandomForest,160,3,20,1,1,0.7120914636609703,0.022868771554876856,0.7835308319428101,0.06671027800038491,0.3381512605042017,0.04519368044546456,0.4708146034704136,0.05096403552085728,0.7565584388309433,0.02911939699474061,"{'model__max_depth': 3, 'model__n_estimators': 100}"
RandomForest,160,3,20,1,1,0.7548236577384559,0.01795321314111169,0.7987976935388008,0.039469376314969495,0.47628851540616246,0.038527171617800116,0.5958783248611275,0.03562799661750303,0.8027334192959952,0.019749340729452072,"{'model__max_depth': 6, 'model__n_estimators': 50}"
RandomForest,160,3,20,1,1,0.7543711873308286,0.019482022448888362,0.8046308867311908,0.04129831489356641,0.46922969187675073,0.042663236940071465,0.5916379908153286,0.03943747301448789,0.8040480998281044,0.019326448395627308,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,160,3,20,1,1,0.7543590675877672,0.02572587999988953,0.7524144088783692,0.04920945946142513,0.529593837535014,0.0440687582038663,0.6209284031056109,0.04166673350198895,0.802043605975131,0.018357238947611352,"{'model__max_depth': 3, 'model__n_estimators': 50}"
LightGBM,160,3,20,1,1,0.770559124146568,0.022337060657184358,0.7556460542351642,0.04296092787652611,0.5886834733893557,0.036592583613317756,0.6611622422330594,0.03359335997778689,0.8175854240987626,0.016753965483567047,"{'model__max_depth': 3, 'model__n_estimators': 100}"
LightGBM,160,3,20,1,1,0.7845109683674705,0.025922994334695217,0.7623970923237771,0.04802338619719412,0.6323529411764705,0.043884717004559974,0.6904622332507799,0.03874403732035248,0.8287596885787002,0.017311430057492715,"{'model__max_depth': 3, 'model__n_estimators': 200}"
LightGBM,160,3,20,1,1,0.7759665495091503,0.01962378988896459,0.7560820721838312,0.04020634551584799,0.6099719887955182,0.031614202857965956,0.6744470556175586,0.027555386570868246,0.8187864322709937,0.01413452127132081,"{'model__max_depth': 6, 'model__n_estimators': 50}"
LightGBM,160,3,20,1,1,0.784961418817921,0.026188147763196903,0.7632463926906314,0.048107565271519506,0.6335574229691876,0.046538666885470384,0.6912403789760062,0.038498125703907746,0.8261335270382352,0.017877833099786192,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,160,3,20,1,1,0.7804730739708318,0.017799262628496907,0.7513342781784995,0.033244408034694785,0.6347899159663866,0.04273165017855687,0.6870745059841813,0.028576567124938407,0.8300301676790467,0.016756011070569104,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,160,3,20,1,1,0.7840524380883125,0.023751223142764427,0.773107925813761,0.053215722121549555,0.6170728291316525,0.03503212136399799,0.6851218655220854,0.0313733389435694,0.8294164043486856,0.019265101378353227,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,160,3,20,1,1,0.7822607360723952,0.024378691030119963,0.7593999806450416,0.052646095929331574,0.6324229691876752,0.04077479197881144,0.6885216500010317,0.031710186602013274,0.8317112681314989,0.021038804054656017,"{'model__max_depth': 9, 'model__n_estimators': 100}"
LightGBM,160,3,20,1,1,0.7831676968448268,0.02858341364948704,0.7588394759281547,0.057607092868100326,0.6371708683473389,0.05928322445887776,0.6902806291489821,0.04253855064705274,0.8328505978716464,0.02433899645710677,"{'model__max_depth': 9, 'model__n_estimators': 200}"
ExtraTrees,160,3,20,1,1,0.653179412596453,0.01492397361994391,0.8457625707625708,0.13696971041900108,0.10880952380952383,0.031034938759924725,0.19160674334433803,0.05088497185252452,0.7279750670499872,0.03517465692102934,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,160,3,20,1,1,0.6599200096957945,0.01787589975083788,0.856669539610716,0.12435098124844343,0.12532212885154062,0.0387245049793377,0.21731672525192317,0.06251472116111897,0.7327112022742029,0.03324682644345751,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,160,3,20,1,1,0.7246919565305217,0.0180388084119305,0.8224071213563349,0.04891540920916884,0.35470588235294115,0.047700671517221904,0.4934277371830539,0.04761211615514688,0.787897447670489,0.025507389046408077,"{'model__max_depth': 6, 'model__n_estimators': 50}"
ExtraTrees,160,3,20,1,1,0.7228941946430736,0.02123192775810353,0.8241146125284782,0.04705261624722504,0.3476470588235294,0.06098274031781613,0.48542750122128,0.06262653117519207,0.7851634194352659,0.026511988706117106,"{'model__max_depth': 6, 'model__n_estimators': 100}"
RandomForest,160,5,20,1,1,0.7049024360683553,0.020745206946980777,0.7683976349539652,0.05841504363228457,0.3240056022408963,0.04844688234335587,0.4534605539487268,0.05316292817893848,0.7438749614412569,0.028945658212807434,"{'model__max_depth': 3, 'model__n_estimators': 50}"
RandomForest,160,5,20,1,1,0.7008584818001858,0.019355686799731313,0.7653039321375484,0.0579354034516321,0.3110224089635854,0.047019126330302786,0.43994301123072876,0.052647899237248906,0.7454182656877413,0.023669565519663385,"{'model__max_depth': 3, 'model__n_estimators': 100}"
RandomForest,160,5,20,1,1,0.7507696036844018,0.019502671793481887,0.8005264101059337,0.03543404136892448,0.4598179271708684,0.04668941182063378,0.5828969300667673,0.04304074533382155,0.8017701952250276,0.019899042805189747,"{'model__max_depth': 6, 'model__n_estimators': 50}"
RandomForest,160,5,20,1,1,0.7471700399951521,0.01999514420153918,0.794984853125966,0.03897483620849839,0.4527450980392157,0.046811038998231344,0.575649060096475,0.04341674025423222,0.8044952027145355,0.01811172721208639,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,160,5,20,1,1,0.7453783379792348,0.02348182459841043,0.7440231593078976,0.04288855195926313,0.5047058823529411,0.05000573529864788,0.6003737379173311,0.044997976649004796,0.7885678067905465,0.01956913041932884,"{'model__max_depth': 3, 'model__n_estimators': 50}"
LightGBM,160,5,20,1,1,0.7624631357815214,0.0222184312557791,0.7502323442399625,0.04378082486861869,0.5650700280112044,0.04060007405254202,0.6438244591005173,0.036100419174866505,0.8077602881838232,0.01719379736965608,"{'model__max_depth': 3, 'model__n_estimators': 100}"
LightGBM,160,5,20,1,1,0.7696663030743747,0.02410968703001312,0.7384108354212475,0.033196422089888336,0.6112885154061625,0.05699189841982947,0.6677739987445869,0.04243361474914852,0.8152435223534035,0.017084904321995508,"{'model__max_depth': 3, 'model__n_estimators': 200}"
LightGBM,160,5,20,1,1,0.7773219407748556,0.019052390822570896,0.7646052182790426,0.03537154191012156,0.6017226890756302,0.04511026201432975,0.6721898717612512,0.032482747625102525,0.8212561593980657,0.017294779295463022,"{'model__max_depth': 6, 'model__n_estimators': 50}"
LightGBM,160,5,20,1,1,0.7759847291237426,0.01983253260010962,0.752352937193721,0.028830047534599782,0.613515406162465,0.04253846338515764,0.6752425575673507,0.03298124189774629,0.8265745620156452,0.016947604826318224,"{'model__max_depth': 6, 'model__n_estimators': 100}"
LightGBM,160,5,20,1,1,0.7746192380721529,0.01892113640690779,0.7437338578643947,0.02654532053453819,0.622997198879552,0.04882389100084503,0.67698609292397,0.03350396145293004,0.8259559664339658,0.020215350083140238,"{'model__max_depth': 6, 'model__n_estimators': 200}"
LightGBM,160,5,20,1,1,0.7782268815901102,0.013522277255750026,0.7552211893897782,0.02466647790303214,0.6194957983193278,0.0454065339877698,0.6793454547834205,0.026216278092562897,0.8297083107018327,0.01833173213698195,"{'model__max_depth': 9, 'model__n_estimators': 50}"
LightGBM,160,5,20,1,1,0.7773199208176786,0.01709778908310699,0.7482749070469865,0.031645377015851475,0.6277591036414566,0.04687224584360289,0.6814144743854753,0.029024242379544287,0.8335251758589821,0.021725970938168845,"{'model__max_depth': 9, 'model__n_estimators': 100}"
LightGBM,160,5,20,1,1,0.7777723912253061,0.019184255924157047,0.7536871379741134,0.033588940755844336,0.620658263305322,0.053225093848921344,0.6791178907029716,0.03360001678316804,0.8298943401543417,0.024880048922177368,"{'model__max_depth': 9, 'model__n_estimators': 200}"
ExtraTrees,160,5,20,1,1,0.6617238314547731,0.017974389035957817,0.8508333333333333,0.11326935218815687,0.13365546218487395,0.03926997292943017,0.22942318862233618,0.060425253766611633,0.7225091426076407,0.032715747853341755,"{'model__max_depth': 3, 'model__n_estimators': 50}"
ExtraTrees,160,5,20,1,1,0.6621742819052236,0.019753308200379845,0.8562844611528823,0.12484902739618603,0.13365546218487395,0.042370317249083994,0.22937642370515787,0.06664528396251804,0.7232793562786376,0.031656318683379515,"{'model__max_depth': 3, 'model__n_estimators': 100}"
ExtraTrees,160,5,20,1,1,0.7156950672645739,0.01845887178609474,0.8028082969120973,0.0388364939403863,0.3369467787114846,0.05621266014832117,0.47146889908063694,0.05935622936054041,0.7843939358246207,0.02337536992202538,"{'model__max_depth': 6, 'model__n_estimators': 50}"
